id,assigned_work_id,date,work_hours,start_time,end_time,project_activity,assigned_work,status,remarks,is_deleted
32290,830,2025-05-20,8.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
32291,830,2025-05-24,7.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
32292,830,2025-05-27,9.0,09:00:00,18:00:00,,Shop Drawing Editing Task,COMPLETED,,0
32293,830,2025-05-28,9.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
32294,830,2025-05-30,7.0,09:00:00,18:00:00,,Shop Drawing Editing Task,COMPLETED,,0
32295,830,2025-06-03,8.0,09:00:00,18:00:00,,Shop Drawing Editing Task,COMPLETED,,0
32296,830,2025-06-04,8.0,09:00:00,18:00:00,,Shop Drawing Editing Task,COMPLETED,,0
32297,830,2025-06-08,7.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
32298,830,2025-06-09,7.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
32299,830,2025-06-12,9.0,09:00:00,18:00:00,,Shop Drawing Editing Task,COMPLETED,,0
32300,830,2025-06-12,9.0,09:00:00,18:00:00,,Shop Drawing Editing Task,COMPLETED,,0
32301,830,2025-06-12,7.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
32302,830,2025-06-12,7.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
32303,830,2025-06-12,7.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
32304,830,2025-06-12,7.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
32305,830,2025-06-12,8.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
32306,830,2025-06-12,9.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
32307,830,2025-06-12,9.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
32308,830,2025-06-12,5.78,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
32309,831,2023-11-21,9.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
32310,831,2023-11-26,7.0,09:00:00,18:00:00,,Model Checking Task,COMPLETED,,0
32311,831,2023-11-28,9.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
32312,831,2023-11-30,7.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
32313,831,2023-12-02,9.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
32314,831,2023-12-06,7.0,09:00:00,18:00:00,,Model Checking Task,COMPLETED,,0
32315,831,2023-12-09,8.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
32316,831,2023-12-12,7.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
32317,831,2023-12-14,8.0,09:00:00,18:00:00,,Model Checking Task,COMPLETED,,0
32318,831,2023-12-16,8.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
32319,831,2023-12-19,8.0,09:00:00,18:00:00,,Model Checking Task,COMPLETED,,0
32320,831,2023-12-24,7.0,09:00:00,18:00:00,,Model Checking Task,COMPLETED,,0
32321,831,2023-12-25,8.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
32322,831,2023-12-27,9.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
32323,831,2023-12-29,9.0,09:00:00,18:00:00,,Model Checking Task,COMPLETED,,0
32324,831,2023-12-31,7.0,09:00:00,18:00:00,,Model Checking Task,COMPLETED,,0
32325,831,2024-01-01,7.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
32326,831,2024-01-05,9.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
32327,831,2024-01-09,9.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
32328,831,2024-01-12,7.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
32329,831,2024-01-15,8.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
32330,831,2024-01-16,9.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
32331,831,2024-01-21,8.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
32332,831,2024-01-24,9.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
32333,831,2024-01-25,7.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
32334,831,2024-01-28,9.0,09:00:00,18:00:00,,Model Checking Task,COMPLETED,,0
32335,831,2024-02-02,8.0,09:00:00,18:00:00,,Model Checking Task,COMPLETED,,0
32336,831,2024-02-06,9.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
32337,831,2024-02-07,9.0,09:00:00,18:00:00,,Model Checking Task,COMPLETED,,0
32338,831,2024-02-08,7.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
32339,831,2024-02-11,8.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
32340,831,2024-02-13,7.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
32341,831,2024-02-16,7.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
32342,831,2024-02-20,8.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
32343,831,2024-02-21,9.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
32344,831,2024-02-22,8.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
32345,831,2024-02-24,9.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
32346,831,2024-02-29,7.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
32347,831,2024-03-01,9.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
32348,831,2024-03-04,8.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
32349,831,2024-03-08,7.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
32350,831,2024-03-11,9.0,09:00:00,18:00:00,,Model Checking Task,COMPLETED,,0
32351,831,2024-03-14,7.0,09:00:00,18:00:00,,Model Checking Task,COMPLETED,,0
32352,831,2024-03-15,7.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
32353,831,2024-03-16,7.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
32354,831,2024-03-20,9.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
32355,831,2024-03-25,7.0,09:00:00,18:00:00,,Model Checking Task,COMPLETED,,0
32356,831,2024-03-26,8.0,09:00:00,18:00:00,,Model Checking Task,COMPLETED,,0
32357,831,2024-03-30,7.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
32358,831,2024-04-02,8.0,09:00:00,18:00:00,,Model Checking Task,COMPLETED,,0
32359,831,2024-04-06,9.0,09:00:00,18:00:00,,Model Checking Task,COMPLETED,,0
32360,831,2024-04-08,9.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
32361,831,2024-04-12,8.0,09:00:00,18:00:00,,Model Checking Task,COMPLETED,,0
32362,831,2024-04-14,7.0,09:00:00,18:00:00,,Model Checking Task,COMPLETED,,0
32363,831,2024-04-16,9.0,09:00:00,18:00:00,,Model Checking Task,COMPLETED,,0
32364,831,2024-04-19,8.0,09:00:00,18:00:00,,Model Checking Task,COMPLETED,,0
32365,831,2024-04-22,8.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
32366,831,2024-04-24,7.0,09:00:00,18:00:00,,Model Checking Task,COMPLETED,,0
32367,831,2024-04-29,8.0,09:00:00,18:00:00,,Model Checking Task,COMPLETED,,0
32368,831,2024-05-03,7.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
32369,831,2024-05-04,7.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
32370,831,2024-05-09,9.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
32371,831,2024-05-12,8.0,09:00:00,18:00:00,,Model Checking Task,COMPLETED,,0
32372,831,2024-05-14,9.0,09:00:00,18:00:00,,Model Checking Task,COMPLETED,,0
32373,831,2024-05-18,9.0,09:00:00,18:00:00,,Model Checking Task,COMPLETED,,0
32374,831,2024-05-23,5.93,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
32375,832,2023-11-21,8.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
32376,832,2023-11-25,8.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
32377,832,2023-11-28,7.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
32378,832,2023-12-01,8.0,09:00:00,18:00:00,,Shop Drawing Editing Task,COMPLETED,,0
32379,832,2023-12-04,7.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
32380,832,2023-12-09,9.0,09:00:00,18:00:00,,Shop Drawing Editing Task,COMPLETED,,0
32381,832,2023-12-11,8.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
32382,832,2023-12-16,8.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
32383,832,2023-12-17,7.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
32384,832,2023-12-21,0.86,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
32385,833,2023-11-25,8.0,09:00:00,18:00:00,,Model Checking Task,COMPLETED,,0
32386,833,2023-11-30,9.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
32387,833,2023-12-05,7.0,09:00:00,18:00:00,,Model Checking Task,COMPLETED,,0
32388,833,2023-12-07,9.0,09:00:00,18:00:00,,Model Checking Task,COMPLETED,,0
32389,833,2023-12-08,7.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
32390,833,2023-12-13,8.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
32391,833,2023-12-18,9.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
32392,833,2023-12-21,7.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
32393,833,2023-12-23,9.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
32394,833,2023-12-25,9.0,09:00:00,18:00:00,,Model Checking Task,COMPLETED,,0
32395,833,2023-12-28,8.0,09:00:00,18:00:00,,Model Checking Task,COMPLETED,,0
32396,833,2024-01-02,9.0,09:00:00,18:00:00,,Model Checking Task,COMPLETED,,0
32397,833,2024-01-06,9.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
32398,833,2024-01-09,7.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
32399,833,2024-01-14,8.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
32400,833,2024-01-16,8.0,09:00:00,18:00:00,,Model Checking Task,COMPLETED,,0
32401,833,2024-01-20,7.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
32402,833,2024-01-21,9.0,09:00:00,18:00:00,,Model Checking Task,COMPLETED,,0
32403,833,2024-01-22,7.0,09:00:00,18:00:00,,Model Checking Task,COMPLETED,,0
32404,833,2024-01-23,7.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
32405,833,2024-01-25,9.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
32406,833,2024-01-30,7.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
32407,833,2024-01-31,8.0,09:00:00,18:00:00,,Model Checking Task,COMPLETED,,0
32408,833,2024-02-03,7.0,09:00:00,18:00:00,,Model Checking Task,COMPLETED,,0
32409,833,2024-02-05,8.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
32410,833,2024-02-06,7.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
32411,833,2024-02-11,7.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
32412,833,2024-02-12,7.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
32413,833,2024-02-13,7.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
32414,833,2024-02-18,7.0,09:00:00,18:00:00,,Model Checking Task,COMPLETED,,0
32415,833,2024-02-22,9.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
32416,833,2024-02-24,9.0,09:00:00,18:00:00,,Model Checking Task,COMPLETED,,0
32417,833,2024-02-29,9.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
32418,833,2024-03-03,9.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
32419,833,2024-03-06,8.0,09:00:00,18:00:00,,Model Checking Task,COMPLETED,,0
32420,833,2024-03-09,8.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
32421,833,2024-03-11,7.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
32422,833,2024-03-15,9.0,09:00:00,18:00:00,,Model Checking Task,COMPLETED,,0
32423,833,2024-03-19,8.0,09:00:00,18:00:00,,Model Checking Task,COMPLETED,,0
32424,833,2024-03-20,8.0,09:00:00,18:00:00,,Model Checking Task,COMPLETED,,0
32425,833,2024-03-24,7.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
32426,833,2024-03-29,8.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
32427,833,2024-03-31,9.0,09:00:00,18:00:00,,Model Checking Task,COMPLETED,,0
32428,833,2024-04-01,9.0,09:00:00,18:00:00,,Model Checking Task,COMPLETED,,0
32429,833,2024-04-05,7.0,09:00:00,18:00:00,,Model Checking Task,COMPLETED,,0
32430,833,2024-04-08,8.0,09:00:00,18:00:00,,Model Checking Task,COMPLETED,,0
32431,833,2024-04-11,0.65,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
32432,834,2023-11-20,7.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
32433,834,2023-11-25,8.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
32434,834,2023-11-26,7.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
32435,834,2023-11-30,7.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
32436,834,2023-12-02,8.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
32437,834,2023-12-05,8.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
32438,834,2023-12-09,8.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
32439,834,2023-12-14,9.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
32440,834,2023-12-17,7.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
32441,834,2023-12-21,9.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
32442,834,2023-12-26,7.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
32443,834,2023-12-31,7.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
32444,834,2024-01-04,9.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
32445,834,2024-01-05,8.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
32446,834,2024-01-08,7.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
32447,834,2024-01-10,9.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
32448,834,2024-01-12,9.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
32449,834,2024-01-13,9.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
32450,834,2024-01-17,9.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
32451,834,2024-01-22,9.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
32452,834,2024-01-23,9.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
32453,834,2024-01-26,9.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
32454,834,2024-01-27,9.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
32455,834,2024-02-01,9.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
32456,834,2024-02-02,8.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
32457,834,2024-02-03,9.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
32458,834,2024-02-04,7.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
32459,834,2024-02-07,9.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
32460,834,2024-02-08,9.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
32461,834,2024-02-12,8.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
32462,834,2024-02-13,8.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
32463,834,2024-02-16,9.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
32464,834,2024-02-19,7.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
32465,834,2024-02-22,8.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
32466,834,2024-02-27,7.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
32467,834,2024-02-28,8.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
32468,834,2024-03-01,9.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
32469,834,2024-03-06,7.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
32470,834,2024-03-09,8.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
32471,834,2024-03-12,7.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
32472,834,2024-03-15,8.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
32473,834,2024-03-18,9.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
32474,834,2024-03-20,7.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
32475,834,2024-03-22,8.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
32476,834,2024-03-25,8.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
32477,834,2024-03-28,7.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
32478,834,2024-04-02,9.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
32479,834,2024-04-05,9.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
32480,834,2024-04-08,7.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
32481,834,2024-04-11,2.55,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
32482,835,2023-11-20,9.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
32483,835,2023-11-24,9.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
32484,835,2023-11-28,8.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
32485,835,2023-12-02,9.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
32486,835,2023-12-03,7.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
32487,835,2023-12-07,8.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
32488,835,2023-12-10,9.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
32489,835,2023-12-12,9.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
32490,835,2023-12-14,9.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
32491,835,2023-12-18,7.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
32492,835,2023-12-19,9.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
32493,835,2023-12-22,7.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
32494,835,2023-12-25,8.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
32495,835,2023-12-26,9.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
32496,835,2023-12-27,8.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
32497,835,2023-12-28,8.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
32498,835,2024-01-01,8.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
32499,835,2024-01-05,9.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
32500,835,2024-01-09,7.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
32501,835,2024-01-11,7.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
32502,835,2024-01-14,9.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
32503,835,2024-01-19,8.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
32504,835,2024-01-23,8.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
32505,835,2024-01-25,8.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
32506,835,2024-01-30,7.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
32507,835,2024-02-04,7.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
32508,835,2024-02-05,9.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
32509,835,2024-02-09,7.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
32510,835,2024-02-11,7.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
32511,835,2024-02-15,2.28,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
32512,836,2023-11-20,7.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
32513,836,2023-11-21,8.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
32514,836,2023-11-22,9.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
32515,836,2023-11-25,8.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
32516,836,2023-11-26,7.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
32517,836,2023-11-27,9.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
32518,836,2023-12-02,8.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
32519,836,2023-12-07,8.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
32520,836,2023-12-09,8.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
32521,836,2023-12-12,7.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
32522,836,2023-12-13,9.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
32523,836,2023-12-14,7.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
32524,836,2023-12-19,8.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
32525,836,2023-12-21,7.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
32526,836,2023-12-23,7.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
32527,836,2023-12-24,8.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
32528,836,2023-12-25,9.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
32529,836,2023-12-29,9.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
32530,836,2023-12-30,8.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
32531,836,2024-01-03,9.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
32532,836,2024-01-04,7.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
32533,836,2024-01-08,9.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
32534,836,2024-01-12,8.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
32535,836,2024-01-14,9.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
32536,836,2024-01-16,8.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
32537,836,2024-01-18,7.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
32538,836,2024-01-21,7.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
32539,836,2024-01-24,7.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
32540,836,2024-01-29,7.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
32541,836,2024-01-31,8.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
32542,836,2024-02-03,7.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
